-200.000000,129.000000,-305.000000,-279.680000,-551.080000,483.000000,3152.000000,6624.000000
314.000000,177.000000,-46.000000,-279.680000,-551.080000,483.000000,3152.000000,6448.000000
-34.000000,165.000000,-169.000000,-279.680000,-551.080000,483.000000,3120.000000,6320.000000
-152.000000,-7.000000,-238.000000,-279.680000,-551.080000,483.000000,3104.000000,6416.000000
29.000000,70.000000,-351.000000,-279.680000,-551.080000,483.000000,3088.000000,6224.000000
392.000000,-43.000000,-373.000000,-262.200000,-547.400000,488.520000,3088.000000,6176.000000
155.000000,-91.000000,-230.000000,-262.200000,-547.400000,488.520000,3120.000000,7168.000000
73.000000,-91.000000,-34.000000,-249.320000,-544.640000,498.640000,3152.000000,7120.000000
299.000000,-261.000000,15.000000,-249.320000,-544.640000,498.640000,3152.000000,7088.000000
398.000000,-194.000000,-73.000000,-249.320000,-544.640000,498.640000,3152.000000,7360.000000
-100.000000,-193.000000,152.000000,-249.320000,-544.640000,498.640000,3168.000000,7216.000000
-34.000000,79.000000,134.000000,-249.320000,-544.640000,498.640000,3136.000000,8432.000000
208.000000,33.000000,-85.000000,-246.560000,-536.360000,510.600000,3152.000000,7632.000000
-331.000000,40.000000,3.000000,-246.560000,-536.360000,510.600000,3120.000000,9168.000000
-337.000000,-136.000000,-269.000000,-241.960000,-534.520000,512.440000,3056.000000,9392.000000
233.000000,-137.000000,-417.000000,-241.960000,-534.520000,512.440000,3104.000000,9216.000000
140.000000,-291.000000,-638.000000,-241.960000,-534.520000,512.440000,3136.000000,8512.000000
91.000000,-329.000000,-598.000000,-220.800000,-531.760000,516.120000,3120.000000,7440.000000
359.000000,-27.000000,85.000000,-220.800000,-531.760000,516.120000,3136.000000,7712.000000
-376.000000,-323.000000,-96.000000,-220.800000,-531.760000,516.120000,3168.000000,7088.000000
-124.000000,-366.000000,-26.000000,-194.120000,-529.000000,517.960000,3184.000000,6576.000000
-82.000000,-497.000000,-51.000000,-194.120000,-529.000000,517.960000,3200.000000,7056.000000
185.000000,-411.000000,15.000000,-186.760000,-528.080000,515.200000,3168.000000,6624.000000
-248.000000,-188.000000,222.000000,-186.760000,-528.080000,515.200000,3168.000000,6784.000000
-75.000000,-299.000000,228.000000,-185.840000,-528.080000,510.600000,3184.000000,7056.000000
225.000000,-224.000000,412.000000,-185.840000,-528.080000,510.600000,3184.000000,6864.000000
4.000000,-138.000000,312.000000,-194.120000,-527.160000,513.360000,3184.000000,7040.000000
335.000000,-82.000000,379.000000,-194.120000,-527.160000,513.360000,3184.000000,7584.000000
-51.000000,12.000000,234.000000,-207.000000,-524.400000,519.800000,3168.000000,7504.000000
428.000000,-116.000000,123.000000,-207.000000,-524.400000,519.800000,3168.000000,7408.000000
359.000000,-214.000000,-396.000000,-207.000000,-524.400000,519.800000,3184.000000,6992.000000
-154.000000,96.000000,-307.000000,-201.480000,-515.200000,536.360000,3200.000000,6784.000000
-94.000000,135.000000,-42.000000,-201.480000,-515.200000,536.360000,3168.000000,6928.000000
-571.000000,274.000000,-123.000000,-196.880000,-517.040000,528.080000,3136.000000,6528.000000
-1029.000000,427.000000,-248.000000,-196.880000,-517.040000,528.080000,3168.000000,6256.000000
-761.000000,480.000000,-297.000000,-195.040000,-528.080000,500.480000,3184.000000,6272.000000
-744.000000,465.000000,-253.000000,-195.040000,-528.080000,500.480000,3200.000000,6400.000000
-1109.000000,328.000000,68.000000,-188.600000,-534.520000,475.640000,3200.000000,6256.000000
-734.000000,475.000000,-43.000000,-188.600000,-534.520000,475.640000,3200.000000,7152.000000
-509.000000,314.000000,23.000000,-191.360000,-544.640000,446.200000,3216.000000,6784.000000
-802.000000,120.000000,-90.000000,-191.360000,-544.640000,446.200000,3216.000000,6704.000000
-612.000000,177.000000,-132.000000,-192.280000,-549.240000,432.400000,3184.000000,6496.000000
-317.000000,203.000000,-206.000000,-187.680000,-550.160000,409.400000,3136.000000,6512.000000
-471.000000,101.000000,-274.000000,-187.680000,-550.160000,409.400000,3104.000000,7008.000000
-471.000000,-96.000000,-706.000000,-173.880000,-550.160000,394.680000,3088.000000,6528.000000
-922.000000,-415.000000,-632.000000,-173.880000,-550.160000,394.680000,3008.000000,6240.000000
-421.000000,-433.000000,-521.000000,-143.520000,-548.320000,368.000000,3104.000000,6048.000000
-1052.000000,-557.000000,-878.000000,-143.520000,-548.320000,368.000000,3136.000000,5968.000000
-1322.000000,-694.000000,-1150.000000,-112.240000,-543.720000,333.960000,3120.000000,5920.000000
-1365.000000,-888.000000,-1363.000000,-112.240000,-543.720000,333.960000,3152.000000,5872.000000
-1740.000000,-617.000000,-1716.000000,-66.240000,-524.400000,275.080000,3152.000000,5904.000000
-319.000000,-644.000000,-1451.000000,-66.240000,-524.400000,275.080000,3168.000000,6016.000000
-509.000000,-278.000000,-1827.000000,-6.440000,-492.200000,223.560000,3184.000000,6560.000000
-1329.000000,-49.000000,-1502.000000,-6.440000,-492.200000,223.560000,3200.000000,6368.000000
-429.000000,541.000000,-1745.000000,-6.440000,-492.200000,223.560000,3200.000000,6160.000000
